invoice_id,hs_customer,invoice_total,invoice_time,ticket_id,job_type,ticket_date,Ticket_Item_Type,details
270136,39,390,1556600400,1542605,Water Hauling,1556202166,bill_hours,2.25
270136,39,390,1556600400,1542514,Water Hauling,1556199313,bill_hours,2.5
270136,39,390,1556600400,1542605,Water Hauling,1556202166,price_per_bbl,1
270136,39,390,1556600400,1542522,Water Hauling,1556199584,bill_type,1
270136,39,390,1556600400,1542514,Water Hauling,1556199313,price_per_hour,1
270136,39,390,1556600400,1542522,Water Hauling,1556199584,bill_hours,2
270136,39,390,1556600400,1542605,Water Hauling,1556202166,bill_bbls,130
270136,39,390,1556600400,1542522,Water Hauling,1556199584,price_per_bbl,1
270136,39,390,1556600400,1542605,Water Hauling,1556202166,truck,3330
270136,39,390,1556600400,1542514,Water Hauling,1556199313,bill_type,1
270135,39,130,1556600400,1537032,Water Hauling,1556050210,bill_hours,2
270135,39,130,1556600400,1537032,Water Hauling,1556050210,truck,3334
270135,39,130,1556600400,1537032,Water Hauling,1556050210,bill_bbls,130
270135,39,130,1556600400,1537032,Water Hauling,1556050210,price_per_hour,1
270135,39,130,1556600400,1537032,Water Hauling,1556050210,bill_type,1
270135,39,130,1556600400,1537032,Water Hauling,1556050210,price_per_bbl,1
270134,39,178.75,1556600400,1542594,Water Hauling,1556202010,truck,3335
270134,39,178.75,1556600400,1542594,Water Hauling,1556202010,price_per_bbl,65
270134,39,178.75,1556600400,1542594,Water Hauling,1556202010,bill_hours,2
270134,39,178.75,1556600400,1542594,Water Hauling,1556202010,bill_type,2
270134,39,178.75,1556600400,1542594,Water Hauling,1556202010,bill_bbls,65
270134,39,178.75,1556600400,1542594,Water Hauling,1556202010,price_per_hour,65
270132,39,455,1556600400,1542636,Water Hauling,1556202548,price_per_bbl,65
270132,39,455,1556600400,1537013,Water Hauling,1556049759,bill_hours,3
270132,39,455,1556600400,1541204,Water Hauling,1556133660,price_per_hour,1
270132,39,455,1556600400,1537013,Water Hauling,1556049759,bill_type,1
270132,39,455,1556600400,1541204,Water Hauling,1556133660,truck,3336
270132,39,455,1556600400,1537013,Water Hauling,1556049759,price_per_bbl,1
270132,39,455,1556600400,1541204,Water Hauling,1556133660,bill_type,1
270132,39,455,1556600400,1542636,Water Hauling,1556202548,bill_type,2
270132,39,455,1556600400,1542636,Water Hauling,1556202548,price_per_hour,65
270132,39,455,1556600400,1542636,Water Hauling,1556202548,bill_bbls,0
270132,39,455,1556600400,1541204,Water Hauling,1556133660,price_per_bbl,1
270132,39,455,1556600400,1542636,Water Hauling,1556202548,bill_hours,3
270132,39,455,1556600400,1537013,Water Hauling,1556049759,bill_bbls,130
270132,39,455,1556600400,1537013,Water Hauling,1556049759,price_per_hour,1
270132,39,455,1556600400,1537013,Water Hauling,1556049759,truck,3327
270132,39,455,1556600400,1541204,Water Hauling,1556133660,bill_hours,2
270132,39,455,1556600400,1542636,Water Hauling,1556202548,truck,3336
270132,39,455,1556600400,1541204,Water Hauling,1556133660,bill_bbls,130
270131,39,910,1556600400,1542631,Water Hauling,1556202450,truck,3336
270131,39,910,1556600400,1542631,Water Hauling,1556202450,price_per_bbl,65
270131,39,910,1556600400,1542557,Water Hauling,1556201033,truck,3335
270131,39,910,1556600400,1541158,Water Hauling,1556133103,price_per_bbl,65
270131,39,910,1556600400,1541158,Water Hauling,1556133103,truck,3336
270131,39,910,1556600400,1541158,Water Hauling,1556133103,bill_bbls,90
270131,39,910,1556600400,1542557,Water Hauling,1556201033,price_per_hour,65
270131,39,910,1556600400,1542557,Water Hauling,1556201033,bill_hours,2
270131,39,910,1556600400,1542631,Water Hauling,1556202450,bill_type,2
270131,39,910,1556600400,1542631,Water Hauling,1556202450,price_per_hour,65
270131,39,910,1556600400,1542631,Water Hauling,1556202450,bill_bbls,0
270131,39,910,1556600400,1542631,Water Hauling,1556202450,bill_hours,4.5
270131,39,910,1556600400,1542557,Water Hauling,1556201033,bill_type,2
270131,39,910,1556600400,1541158,Water Hauling,1556133103,price_per_hour,65
270131,39,910,1556600400,1541158,Water Hauling,1556133103,bill_type,2
270131,39,910,1556600400,1542557,Water Hauling,1556201033,bill_bbls,130
270131,39,910,1556600400,1541158,Water Hauling,1556133103,bill_hours,6
270131,39,910,1556600400,1542557,Water Hauling,1556201033,price_per_bbl,65
270130,39,260,1556600400,1542511,Water Hauling,1556199051,truck,3334
270130,39,260,1556600400,1537007,Water Hauling,1556049630,price_per_hour,1
270130,39,260,1556600400,1542511,Water Hauling,1556199051,bill_type,1
270130,39,260,1556600400,1542511,Water Hauling,1556199051,price_per_bbl,1
270130,39,260,1556600400,1537007,Water Hauling,1556049630,bill_type,1
270130,39,260,1556600400,1542511,Water Hauling,1556199051,bill_hours,1.5
270130,39,260,1556600400,1537007,Water Hauling,1556049630,price_per_bbl,1
270130,39,260,1556600400,1537007,Water Hauling,1556049630,bill_hours,2
270130,39,260,1556600400,1537007,Water Hauling,1556049630,truck,3333
270130,39,260,1556600400,1542511,Water Hauling,1556199051,bill_bbls,130
270130,39,260,1556600400,1542511,Water Hauling,1556199051,price_per_hour,1
270130,39,260,1556600400,1537007,Water Hauling,1556049630,bill_bbls,130
270129,39,130,1556600400,1537021,Water Hauling,1556049987,bill_type,1
270129,39,130,1556600400,1537021,Water Hauling,1556049987,truck,3330
270129,39,130,1556600400,1537021,Water Hauling,1556049987,price_per_bbl,1
270129,39,130,1556600400,1537021,Water Hauling,1556049987,bill_hours,2
270129,39,130,1556600400,1537021,Water Hauling,1556049987,bill_bbls,130
270129,39,130,1556600400,1537021,Water Hauling,1556049987,price_per_hour,1
270128,39,1709.5,1556600400,1555675,Water Hauling,1556653360,truck,3335
270128,39,1709.5,1556600400,1537023,Water Hauling,1556050054,price_per_bbl,1
270128,39,1709.5,1556600400,1537053,Water Hauling,1556050743,bill_bbls,130
270128,39,1709.5,1556600400,1541221,Water Hauling,1556133742,price_per_hour,1
270128,39,1709.5,1556600400,1537053,Water Hauling,1556050743,truck,3334
270128,39,1709.5,1556600400,1555675,Water Hauling,1556653360,bill_bbls,130
270128,39,1709.5,1556600400,1537016,Water Hauling,1556049815,bill_type,1
270128,39,1709.5,1556600400,1537053,Water Hauling,1556050743,price_per_bbl,1.15
270128,39,1709.5,1556600400,1542538,Water Hauling,1556200208,truck,3336
270128,39,1709.5,1556600400,1542538,Water Hauling,1556200208,price_per_hour,1
270128,39,1709.5,1556600400,1537028,Water Hauling,1556050136,bill_hours,2
270128,39,1709.5,1556600400,1537035,Water Hauling,1556050277,bill_bbls,130
270128,39,1709.5,1556600400,1542513,Water Hauling,1556199218,price_per_bbl,1
270128,39,1709.5,1556600400,1542615,Water Hauling,1556202258,bill_type,1
270128,39,1709.5,1556600400,1542519,Water Hauling,1556199482,bill_bbls,130
270128,39,1709.5,1556600400,1537016,Water Hauling,1556049815,price_per_bbl,1
270128,39,1709.5,1556600400,1537023,Water Hauling,1556050054,bill_hours,2
270128,39,1709.5,1556600400,1542510,Water Hauling,1556198970,bill_type,1
270128,39,1709.5,1556600400,1537035,Water Hauling,1556050277,price_per_hour,1
270128,39,1709.5,1556600400,1537016,Water Hauling,1556049815,truck,3334
270128,39,1709.5,1556600400,1555675,Water Hauling,1556653360,bill_hours,2.5
270128,39,1709.5,1556600400,1537009,Water Hauling,1556049681,bill_type,1
270128,39,1709.5,1556600400,1537035,Water Hauling,1556050277,bill_hours,2.75
270128,39,1709.5,1556600400,1542513,Water Hauling,1556199218,truck,3328
270128,39,1709.5,1556600400,1542615,Water Hauling,1556202258,bill_hours,2.25
270128,39,1709.5,1556600400,1541221,Water Hauling,1556133742,bill_type,1
270128,39,1709.5,1556600400,1537028,Water Hauling,1556050136,bill_bbls,130
270128,39,1709.5,1556600400,1555675,Water Hauling,1556653360,price_per_bbl,1
270128,39,1709.5,1556600400,1542519,Water Hauling,1556199482,truck,3333
270128,39,1709.5,1556600400,1542538,Water Hauling,1556200208,bill_type,1
270128,39,1709.5,1556600400,1541221,Water Hauling,1556133742,truck,3328
270128,39,1709.5,1556600400,1537009,Water Hauling,1556049681,price_per_bbl,1
270128,39,1709.5,1556600400,1542519,Water Hauling,1556199482,price_per_hour,1
270128,39,1709.5,1556600400,1537016,Water Hauling,1556049815,bill_hours,2
270128,39,1709.5,1556600400,1537023,Water Hauling,1556050054,bill_bbls,130
270128,39,1709.5,1556600400,1537028,Water Hauling,1556050136,price_per_hour,1
270128,39,1709.5,1556600400,1542615,Water Hauling,1556202258,price_per_bbl,1
270128,39,1709.5,1556600400,1537028,Water Hauling,1556050136,truck,3333
270128,39,1709.5,1556600400,1542510,Water Hauling,1556198970,price_per_bbl,1
270128,39,1709.5,1556600400,1542513,Water Hauling,1556199218,bill_bbls,130
270128,39,1709.5,1556600400,1537035,Water Hauling,1556050277,truck,3328
270128,39,1709.5,1556600400,1537009,Water Hauling,1556049681,bill_hours,2
270128,39,1709.5,1556600400,1537053,Water Hauling,1556050743,bill_type,1
270128,39,1709.5,1556600400,1537023,Water Hauling,1556050054,price_per_hour,1
270128,39,1709.5,1556600400,1537009,Water Hauling,1556049681,truck,3333
270128,39,1709.5,1556600400,1541221,Water Hauling,1556133742,price_per_bbl,1
270128,39,1709.5,1556600400,1541221,Water Hauling,1556133742,bill_hours,2.5
270128,39,1709.5,1556600400,1542538,Water Hauling,1556200208,bill_hours,2
270128,39,1709.5,1556600400,1537035,Water Hauling,1556050277,bill_type,1
270128,39,1709.5,1556600400,1537053,Water Hauling,1556050743,price_per_hour,1.15
270128,39,1709.5,1556600400,1537016,Water Hauling,1556049815,bill_bbls,130
270128,39,1709.5,1556600400,1542538,Water Hauling,1556200208,price_per_bbl,1
270128,39,1709.5,1556600400,1555675,Water Hauling,1556653360,bill_type,1
270128,39,1709.5,1556600400,1542615,Water Hauling,1556202258,bill_bbls,130
270128,39,1709.5,1556600400,1542519,Water Hauling,1556199482,bill_type,1
270128,39,1709.5,1556600400,1542513,Water Hauling,1556199218,price_per_hour,1
270128,39,1709.5,1556600400,1537016,Water Hauling,1556049815,price_per_hour,1
270128,39,1709.5,1556600400,1542510,Water Hauling,1556198970,truck,3327
270128,39,1709.5,1556600400,1542615,Water Hauling,1556202258,truck,3330
270128,39,1709.5,1556600400,1537035,Water Hauling,1556050277,price_per_bbl,1
270128,39,1709.5,1556600400,1542510,Water Hauling,1556198970,bill_hours,2
270128,39,1709.5,1556600400,1542510,Water Hauling,1556198970,bill_bbls,130
270128,39,1709.5,1556600400,1542519,Water Hauling,1556199482,bill_hours,3
270128,39,1709.5,1556600400,1537028,Water Hauling,1556050136,bill_type,1
270128,39,1709.5,1556600400,1537009,Water Hauling,1556049681,bill_bbls,130
270128,39,1709.5,1556600400,1555675,Water Hauling,1556653360,price_per_hour,1
270128,39,1709.5,1556600400,1541221,Water Hauling,1556133742,bill_bbls,130
270128,39,1709.5,1556600400,1537009,Water Hauling,1556049681,price_per_hour,1
270128,39,1709.5,1556600400,1542519,Water Hauling,1556199482,price_per_bbl,1
270128,39,1709.5,1556600400,1537023,Water Hauling,1556050054,bill_type,1
270128,39,1709.5,1556600400,1542538,Water Hauling,1556200208,bill_bbls,130
270128,39,1709.5,1556600400,1537023,Water Hauling,1556050054,truck,3330
270128,39,1709.5,1556600400,1537028,Water Hauling,1556050136,price_per_bbl,1
270128,39,1709.5,1556600400,1542615,Water Hauling,1556202258,price_per_hour,1
270128,39,1709.5,1556600400,1537053,Water Hauling,1556050743,bill_hours,2
270128,39,1709.5,1556600400,1542513,Water Hauling,1556199218,bill_type,1
270128,39,1709.5,1556600400,1542510,Water Hauling,1556198970,price_per_hour,1
270128,39,1709.5,1556600400,1542513,Water Hauling,1556199218,bill_hours,3
269840,39,162.5,1556514000,1552574,Water Hauling,1556573931,bill_type,1
269840,39,162.5,1556514000,1552574,Water Hauling,1556573931,truck,3325
269840,39,162.5,1556514000,1552574,Water Hauling,1556573931,bill_hours,2.5
269840,39,162.5,1556514000,1552574,Water Hauling,1556573931,price_per_hour,1.25
269840,39,162.5,1556514000,1552574,Water Hauling,1556573931,bill_bbls,130
269840,39,162.5,1556514000,1552574,Water Hauling,1556573931,price_per_bbl,1.25
269839,39,325,1556514000,1552620,Water Hauling,1556574293,truck,3333
269839,39,325,1556514000,1552620,Water Hauling,1556574293,price_per_hour,1.25
269839,39,325,1556514000,1552591,Water Hauling,1556574038,truck,3325
269839,39,325,1556514000,1552620,Water Hauling,1556574293,bill_hours,2
269839,39,325,1556514000,1552620,Water Hauling,1556574293,bill_bbls,130
269839,39,325,1556514000,1552591,Water Hauling,1556574038,price_per_hour,1.25
269839,39,325,1556514000,1552591,Water Hauling,1556574038,bill_hours,1.75
269839,39,325,1556514000,1552591,Water Hauling,1556574038,bill_bbls,130
269839,39,325,1556514000,1552620,Water Hauling,1556574293,price_per_bbl,1.25
269839,39,325,1556514000,1552620,Water Hauling,1556574293,bill_type,1
269839,39,325,1556514000,1552591,Water Hauling,1556574038,price_per_bbl,1.25
269839,39,325,1556514000,1552591,Water Hauling,1556574038,bill_type,1
269838,39,325,1556514000,1552557,Water Hauling,1556573790,price_per_bbl,1.25
269838,39,325,1556514000,1552557,Water Hauling,1556573790,bill_type,1
269838,39,325,1556514000,1552601,Water Hauling,1556574134,truck,3333
269838,39,325,1556514000,1552601,Water Hauling,1556574134,price_per_hour,1.25
269838,39,325,1556514000,1552601,Water Hauling,1556574134,bill_hours,2
269838,39,325,1556514000,1552601,Water Hauling,1556574134,bill_bbls,130
269838,39,325,1556514000,1552557,Water Hauling,1556573790,truck,3325
269838,39,325,1556514000,1552557,Water Hauling,1556573790,bill_hours,0.75
269838,39,325,1556514000,1552557,Water Hauling,1556573790,price_per_hour,1.25
269838,39,325,1556514000,1552557,Water Hauling,1556573790,bill_bbls,130
269838,39,325,1556514000,1552601,Water Hauling,1556574134,price_per_bbl,1.25
269838,39,325,1556514000,1552601,Water Hauling,1556574134,bill_type,1
266985,39,260,1555995600,1532118,Water Hauling,1555962029,price_per_hour,65
266985,39,260,1555995600,1532118,Water Hauling,1555962029,bill_type,2
266985,39,260,1555995600,1532118,Water Hauling,1555962029,job_description,
266985,39,260,1555995600,1532118,Water Hauling,1555962029,price_per_bbl,65
266985,39,260,1555995600,1532118,Water Hauling,1555962029,bill_hours,2.5
266985,39,260,1555995600,1532118,Water Hauling,1555962029,truck,3334
266985,39,260,1555995600,1532118,Water Hauling,1555962029,bill_bbls,130
266984,39,520,1555995600,1524811,Water Hauling,1555610901,bill_type,1
266984,39,520,1555995600,1531959,Water Hauling,1555961219,bill_bbls,130
266984,39,520,1555995600,1524791,Water Hauling,1555610553,bill_type,1
266984,39,520,1555995600,1532138,Water Hauling,1555962137,price_per_hour,1
266984,39,520,1555995600,1532138,Water Hauling,1555962137,truck,3325
266984,39,520,1555995600,1524811,Water Hauling,1555610901,price_per_bbl,1
266984,39,520,1555995600,1531959,Water Hauling,1555961219,price_per_hour,1
266984,39,520,1555995600,1532138,Water Hauling,1555962137,bill_type,1
266984,39,520,1555995600,1524791,Water Hauling,1555610553,price_per_bbl,1
266984,39,520,1555995600,1531959,Water Hauling,1555961219,truck,3333
266984,39,520,1555995600,1531959,Water Hauling,1555961219,bill_type,1
266984,39,520,1555995600,1524811,Water Hauling,1555610901,bill_bbls,130
266984,39,520,1555995600,1532138,Water Hauling,1555962137,bill_hours,2
266984,39,520,1555995600,1524811,Water Hauling,1555610901,truck,3325
266984,39,520,1555995600,1531959,Water Hauling,1555961219,bill_hours,3
266984,39,520,1555995600,1532138,Water Hauling,1555962137,price_per_bbl,1
266984,39,520,1555995600,1524791,Water Hauling,1555610553,truck,3336
266984,39,520,1555995600,1524791,Water Hauling,1555610553,bill_bbls,130
266984,39,520,1555995600,1524811,Water Hauling,1555610901,price_per_hour,1
266984,39,520,1555995600,1532138,Water Hauling,1555962137,bill_bbls,130
266984,39,520,1555995600,1531959,Water Hauling,1555961219,price_per_bbl,1
266984,39,520,1555995600,1524791,Water Hauling,1555610553,price_per_hour,1
266984,39,520,1555995600,1524811,Water Hauling,1555610901,bill_hours,2
266984,39,520,1555995600,1524791,Water Hauling,1555610553,bill_hours,2
266983,39,4732,1555995600,1536350,Water Hauling,1556043475,price_per_bbl,1.3
266983,39,4732,1555995600,1535535,Water Hauling,1556038358,truck,3328
266983,39,4732,1555995600,1536459,Water Hauling,1556044285,truck,3331
266983,39,4732,1555995600,1535175,Water Hauling,1556036424,bill_hours,3
266983,39,4732,1555995600,1536413,Water Hauling,1556043995,bill_bbls,130
266983,39,4732,1555995600,1536459,Water Hauling,1556044285,price_per_hour,1.3
266983,39,4732,1555995600,1535255,Water Hauling,1556037058,truck,3327
266983,39,4732,1555995600,1535535,Water Hauling,1556038358,bill_type,1
266983,39,4732,1555995600,1535496,Water Hauling,1556038199,price_per_hour,1.3
266983,39,4732,1555995600,1535255,Water Hauling,1556037058,bill_type,1
266983,39,4732,1555995600,1535241,Water Hauling,1556036953,price_per_hour,1.3
266983,39,4732,1555995600,1535760,Water Hauling,1556039572,price_per_bbl,1.3
266983,39,4732,1555995600,1536275,Water Hauling,1556043019,price_per_hour,1.3
266983,39,4732,1555995600,1535496,Water Hauling,1556038199,truck,3328
266983,39,4732,1555995600,1532792,Water Hauling,1555966834,bill_hours,3
266983,39,4732,1555995600,1535760,Water Hauling,1556039572,bill_bbls,130
266983,39,4732,1555995600,1536350,Water Hauling,1556043475,bill_bbls,130
266983,39,4732,1555995600,1536445,Water Hauling,1556044214,price_per_hour,1.3
266983,39,4732,1555995600,1532804,Water Hauling,1555966964,bill_hours,5.5
266983,39,4732,1555995600,1535241,Water Hauling,1556036953,truck,3327
266983,39,4732,1555995600,1535496,Water Hauling,1556038199,bill_type,1
266983,39,4732,1555995600,1536459,Water Hauling,1556044285,bill_type,1
266983,39,4732,1555995600,1535241,Water Hauling,1556036953,bill_type,1
266983,39,4732,1555995600,1535185,Water Hauling,1556036556,price_per_hour,1.3
266983,39,4732,1555995600,1536275,Water Hauling,1556043019,bill_type,1
266983,39,4732,1555995600,1535742,Water Hauling,1556039396,price_per_bbl,1.3
266983,39,4732,1555995600,1536235,Water Hauling,1556042555,price_per_hour,1.3
266983,39,4732,1555995600,1535308,Water Hauling,1556037367,price_per_bbl,1.3
266983,39,4732,1555995600,1535742,Water Hauling,1556039396,bill_bbls,130
266983,39,4732,1555995600,1536275,Water Hauling,1556043019,bill_hours,3.25
266983,39,4732,1555995600,1536432,Water Hauling,1556044140,price_per_hour,1.3
266983,39,4732,1555995600,1535185,Water Hauling,1556036556,truck,3327
266983,39,4732,1555995600,1532804,Water Hauling,1555966964,price_per_bbl,1.3
266983,39,4732,1555995600,1535308,Water Hauling,1556037367,bill_bbls,130
266983,39,4732,1555995600,1535760,Water Hauling,1556039572,bill_hours,2.5
266983,39,4732,1555995600,1536445,Water Hauling,1556044214,bill_type,1
266983,39,4732,1555995600,1535832,Water Hauling,1556040013,bill_hours,12
266983,39,4732,1555995600,1535185,Water Hauling,1556036556,bill_type,1
266983,39,4732,1555995600,1532804,Water Hauling,1555966964,bill_bbls,130
266983,39,4732,1555995600,1535175,Water Hauling,1556036424,price_per_hour,1.3
266983,39,4732,1555995600,1536459,Water Hauling,1556044285,bill_hours,3
266983,39,4732,1555995600,1536235,Water Hauling,1556042555,bill_type,1
266983,39,4732,1555995600,1535578,Water Hauling,1556038555,price_per_bbl,1.3
266983,39,4732,1555995600,1536216,Water Hauling,1556042463,price_per_hour,1.3
266983,39,4732,1555995600,1535291,Water Hauling,1556037282,bill_hours,2
266983,39,4732,1555995600,1535291,Water Hauling,1556037282,price_per_bbl,1.3
266983,39,4732,1555995600,1535578,Water Hauling,1556038555,bill_bbls,130
266983,39,4732,1555995600,1536235,Water Hauling,1556042555,bill_hours,3.25
266983,39,4732,1555995600,1536420,Water Hauling,1556044066,price_per_hour,1.3
266983,39,4732,1555995600,1535175,Water Hauling,1556036424,truck,3327
266983,39,4732,1555995600,1532792,Water Hauling,1555966834,price_per_bbl,1.3
266983,39,4732,1555995600,1535291,Water Hauling,1556037282,bill_bbls,130
266983,39,4732,1555995600,1535578,Water Hauling,1556038555,bill_hours,2.5
266983,39,4732,1555995600,1536432,Water Hauling,1556044140,bill_type,1
266983,39,4732,1555995600,1535175,Water Hauling,1556036424,bill_type,1
266983,39,4732,1555995600,1532792,Water Hauling,1555966834,bill_bbls,130
266983,39,4732,1555995600,1536445,Water Hauling,1556044214,bill_hours,3
266983,39,4732,1555995600,1536216,Water Hauling,1556042463,bill_type,1
266983,39,4732,1555995600,1535552,Water Hauling,1556038452,price_per_bbl,1.3
266983,39,4732,1555995600,1536098,Water Hauling,1556041601,price_per_hour,1.3
266983,39,4732,1555995600,1536275,Water Hauling,1556043019,truck,3327
266983,39,4732,1555995600,1535552,Water Hauling,1556038452,bill_bbls,130
266983,39,4732,1555995600,1536413,Water Hauling,1556043995,price_per_hour,1.3
266983,39,4732,1555995600,1532804,Water Hauling,1555966964,truck,3327
266983,39,4732,1555995600,1535255,Water Hauling,1556037058,bill_hours,2.5
266983,39,4732,1555995600,1536420,Water Hauling,1556044066,bill_type,1
266983,39,4732,1555995600,1536432,Water Hauling,1556044140,bill_hours,3
266983,39,4732,1555995600,1536098,Water Hauling,1556041601,bill_type,1
266983,39,4732,1555995600,1535535,Water Hauling,1556038358,price_per_bbl,1.3
266983,39,4732,1555995600,1536235,Water Hauling,1556042555,truck,3327
266983,39,4732,1555995600,1535255,Water Hauling,1556037058,price_per_bbl,1.3
266983,39,4732,1555995600,1535535,Water Hauling,1556038358,bill_bbls,130
266983,39,4732,1555995600,1535832,Water Hauling,1556040013,price_per_hour,1.3
266983,39,4732,1555995600,1536350,Water Hauling,1556043475,price_per_hour,1.3
266983,39,4732,1555995600,1532792,Water Hauling,1555966834,truck,3327
266983,39,4732,1555995600,1535255,Water Hauling,1556037058,bill_bbls,130
266983,39,4732,1555995600,1536413,Water Hauling,1556043995,bill_type,1
266983,39,4732,1555995600,1536459,Water Hauling,1556044285,price_per_bbl,1.3
266983,39,4732,1555995600,1535832,Water Hauling,1556040013,truck,3328
266983,39,4732,1555995600,1535832,Water Hauling,1556040013,job_description,
266983,39,4732,1555995600,1536420,Water Hauling,1556044066,bill_hours,3
266983,39,4732,1555995600,1535496,Water Hauling,1556038199,price_per_bbl,1.3
266983,39,4732,1555995600,1536275,Water Hauling,1556043019,price_per_bbl,1.3
266983,39,4732,1555995600,1535535,Water Hauling,1556038358,bill_hours,3.5
266983,39,4732,1555995600,1536216,Water Hauling,1556042463,truck,3327
266983,39,4732,1555995600,1535832,Water Hauling,1556040013,bill_type,1
266983,39,4732,1555995600,1535241,Water Hauling,1556036953,price_per_bbl,1.3
266983,39,4732,1555995600,1535496,Water Hauling,1556038199,bill_bbls,130
266983,39,4732,1555995600,1535760,Water Hauling,1556039572,price_per_hour,1.3
266983,39,4732,1555995600,1536445,Water Hauling,1556044214,truck,3328
266983,39,4732,1555995600,1535241,Water Hauling,1556036953,bill_bbls,130
266983,39,4732,1555995600,1536350,Water Hauling,1556043475,bill_type,1
266983,39,4732,1555995600,1536445,Water Hauling,1556044214,price_per_bbl,1.3
266983,39,4732,1555995600,1535760,Water Hauling,1556039572,truck,3328
266983,39,4732,1555995600,1536413,Water Hauling,1556043995,bill_hours,3
266983,39,4732,1555995600,1535308,Water Hauling,1556037367,bill_hours,1.5
266983,39,4732,1555995600,1536235,Water Hauling,1556042555,price_per_bbl,1.3
266983,39,4732,1555995600,1536459,Water Hauling,1556044285,bill_bbls,130
266983,39,4732,1555995600,1536098,Water Hauling,1556041601,truck,3327
266983,39,4732,1555995600,1535760,Water Hauling,1556039572,bill_type,1
266983,39,4732,1555995600,1535185,Water Hauling,1556036556,price_per_bbl,1.3
266983,39,4732,1555995600,1535742,Water Hauling,1556039396,price_per_hour,1.3
266983,39,4732,1555995600,1536350,Water Hauling,1556043475,bill_hours,2.5
266983,39,4732,1555995600,1536432,Water Hauling,1556044140,truck,3328
266983,39,4732,1555995600,1535185,Water Hauling,1556036556,bill_bbls,130
266983,39,4732,1555995600,1535308,Water Hauling,1556037367,price_per_hour,1.3
266983,39,4732,1555995600,1536275,Water Hauling,1556043019,bill_bbls,130
266983,39,4732,1555995600,1536432,Water Hauling,1556044140,price_per_bbl,1.3
266983,39,4732,1555995600,1535742,Water Hauling,1556039396,truck,3328
266983,39,4732,1555995600,1532804,Water Hauling,1555966964,price_per_hour,1.3
266983,39,4732,1555995600,1535742,Water Hauling,1556039396,bill_hours,3
266983,39,4732,1555995600,1536216,Water Hauling,1556042463,price_per_bbl,1.3
266983,39,4732,1555995600,1536445,Water Hauling,1556044214,bill_bbls,130
266983,39,4732,1555995600,1535742,Water Hauling,1556039396,bill_type,1
266983,39,4732,1555995600,1535175,Water Hauling,1556036424,price_per_bbl,1.3
